id,log_file,model_sha,log_date,is_current,section,op,M,K,N,rows,cols,tiles,lx,rows_per_core,cores,macs,kernel_us,kernel_us_min,kernel_us_median,kernel_us_std,kernel_us_cv,reps,pred_us,err_pct,bw_gbps,memset_us,other_dev_us,total_dev_us,io_hbm_bytes,layout_a,layout_b,h_tiles,q_tiles,k_tiles,loop_trips,wd,failed,split_forced,split_actual,compute_us,base_us,turn_us,eff_underfill,pt_eff,loop_us,T_model_us
lxsession_mmwd.log:8507,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,388.822,383.427,388.822,2.376,0.61,7,266.254,-31.5,64.7,106.712,857.256,1352.79,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:8607,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,386.342,384.836,386.342,1.4,0.36,7,266.254,-31.1,65.1,101.429,852.157,1339.928,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:8707,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,387.299,382.015,387.299,3.221,0.83,7,266.254,-31.3,65.0,93.479,852.607,1333.385,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:8807,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,385.905,377.778,385.905,5.34,1.38,7,266.254,-31.0,65.2,102.263,859.464,1347.632,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:8907,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,392.599,388.73,392.599,3.518,0.89,7,266.254,-32.2,64.1,103.791,826.342,1322.732,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:9007,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,402.875,400.424,402.875,1.982,0.49,7,266.254,-33.9,62.5,100.577,856.453,1359.905,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:9107,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,386.51,381.554,386.51,2.6,0.67,7,266.254,-31.1,65.1,93.1,857.809,1337.419,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:9207,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,386.826,382.052,386.826,2.953,0.76,7,266.254,-31.2,65.1,103.98,859.961,1350.767,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,266.25
lxsession_mmwd.log:9307,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,571.292,567.011,571.292,1.929,0.34,7,316.586,-44.6,44.1,88.679,853.909,1513.88,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,316.59
lxsession_mmwd.log:9407,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,675.412,670.661,675.412,6.284,0.93,7,366.918,-45.7,37.3,85.861,854.993,1616.266,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,366.92
lxsession_mmwd.log:9507,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,689.556,663.913,689.556,12.339,1.8,7,366.918,-46.8,36.5,100.642,852.29,1642.488,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,366.92
lxsession_mmwd.log:9607,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,785.342,783.102,785.342,2.694,0.34,7,383.695,-51.1,32.0,96.105,850.331,1731.778,25165824,,,,,,,,False,,,235.47,167.77,48.15,,1.0,,383.69
lxsession_mmwd.log:9707,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,2125.447,2122.896,2125.447,2.394,0.11,7,1883.758,-11.4,11.8,98.918,851.522,3075.887,25165824,,,,,,,,False,,,1883.76,167.77,48.15,,1.0,,1883.76
lxsession_mmwd.log:9807,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,2,,4141.293,4140.445,4141.293,0.51,0.01,7,3767.515,-9.0,6.1,103.879,856.464,5101.636,25165824,,,,,,,,False,,,3767.52,167.77,48.15,,1.0,,3767.52
lxsession_mmwd.log:9907,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,2126.353,2123.91,2126.353,1.434,0.07,7,1883.758,-11.4,11.8,100.979,847.851,3075.183,25165824,,,,,,,,False,,,1883.76,167.77,48.15,,1.0,,1883.76
lxsession_mmwd.log:10007,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,2018.573,2015.407,2018.573,1.764,0.09,7,1883.758,-6.7,12.5,106.723,860.393,2985.689,25165824,,,,,,,,False,,,1883.76,167.77,48.15,,1.0,,1883.76
lxsession_mmwd.log:10107,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,2058.971,2053.198,2058.971,3.174,0.15,7,1883.758,-8.5,12.2,98.852,851.878,3009.701,25165824,,,,,,,,False,,,1883.76,167.77,48.15,,1.0,,1883.76
lxsession_mmwd.log:10207,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,8,,1096.4,1092.361,1096.4,2.914,0.27,7,941.879,-14.1,23.0,103.29,860.273,2059.963,25165824,,,,,,,,False,,,941.88,167.77,48.15,,1.0,,941.88
lxsession_mmwd.log:10307,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,8,,1062.309,1060.075,1062.309,1.415,0.13,7,941.879,-11.3,23.7,95.802,861.914,2020.025,25165824,,,,,,,,False,,,941.88,167.77,48.15,,1.0,,941.88
lxsession_mmwd.log:10407,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,8,,2069.376,2069.295,2069.376,0.052,0.0,7,941.879,-54.5,12.2,97.286,851.151,3017.813,25165824,,,,,,,,False,,,941.88,167.77,48.15,,1.0,,941.88
lxsession_mmwd.log:10507,lxsession_mmwd.log,38554b4,,False,,mmwd,256,2048,,256,2048,0,1,,16,,85.798,85.427,85.798,0.408,0.48,7,75.924,-11.5,122.2,45.304,276.387,407.489,10485760,,,,,,,,False,,,58.87,69.91,6.02,,1.0,,75.92
lxsession_mmwd.log:10607,lxsession_mmwd.log,38554b4,,False,,mmwd,3072,2048,,3072,2048,0,1,,16,,889.894,883.589,889.894,2.642,0.3,7,706.409,-20.6,37.7,107.603,1551.412,2548.909,33554432,,,,,,,,False,,,706.41,223.7,72.23,,1.0,,706.41
lxsession_mmwd.log:10707,lxsession_mmwd.log,38554b4,,False,,mmwd,3072,2048,,3072,2048,0,1,,32,,605.799,603.885,605.799,3.486,0.57,7,395.639,-34.7,55.4,106.352,1553.451,2265.602,33554432,,,,,,,,False,,,353.2,223.7,72.23,,1.0,,395.64
lxsession_mmwd.log:10807,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,1,,16015.411,16015.263,16015.411,0.092,0.0,7,15070.061,-5.9,2.6,122.059,2433.472,18570.942,41943040,,,,,,,,False,,,15070.06,279.62,96.3,,1.0,,15070.06
lxsession_mmwd.log:10907,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,1,,16015.063,16014.882,16015.063,0.466,0.0,7,15070.061,-5.9,2.6,77.625,2450.878,18543.566,41943040,,,,,,,,False,,,15070.06,279.62,96.3,,1.0,,15070.06
lxsession_mmwd.log:11007,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,16,,1181.198,1174.045,1181.198,4.312,0.37,7,941.879,-20.3,35.5,122.936,2206.763,3510.897,41943040,,,,,,,,False,,,941.88,279.62,96.3,,1.0,,941.88
lxsession_mmwd.log:11107,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,16,,1382.127,1367.677,1382.127,9.67,0.7,7,941.879,-31.9,30.3,137.307,2175.642,3695.076,41943040,,,,,,,,False,,,941.88,279.62,96.3,,1.0,,941.88
lxsession_mmwd.log:11207,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,2,,8278.9,8278.28,8278.9,0.439,0.01,7,7535.03,-9.0,5.1,117.996,2423.086,10819.982,41943040,,,,,,,,False,,,7535.03,279.62,96.3,,1.0,,7535.03
lxsession_mmwd.log:11307,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,822.774,817.172,822.774,6.83,0.83,7,526.916,-36.0,51.0,118.756,2225.845,3167.375,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:11407,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,1381.476,1373.859,1381.476,7.707,0.56,7,904.404,-34.5,30.4,83.645,2247.863,3712.984,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,904.4
lxsession_mmwd.log:11508,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,1222.741,1204.663,1222.741,8.219,0.67,7,870.325,-28.8,34.3,122.451,2183.21,3528.402,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,870.33
lxsession_mmwd.log:11609,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,809.609,806.286,809.609,4.435,0.55,7,526.916,-34.9,51.8,121.152,2232.917,3163.678,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:11709,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,4,,4030.164,4025.127,4030.164,2.229,0.06,7,3767.515,-6.5,10.4,119.098,2219.118,6368.38,41943040,,,,,,,,False,,,3767.52,279.62,96.3,,1.0,,3767.52
lxsession_mmwd.log:11809,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,1196.955,1190.458,1196.955,4.853,0.41,7,1213.734,1.4,35.0,114.644,2219.425,3531.024,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,1213.73
lxsession_mmwd.log:11910,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,8,,2122.019,2116.604,2122.019,3.195,0.15,7,1883.758,-11.2,19.8,126.657,2234.042,4482.718,41943040,,,,,,,,False,,,1883.76,279.62,96.3,,1.0,,1883.76
lxsession_mmwd.log:12010,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,816.207,806.783,816.207,4.29,0.53,7,526.916,-35.4,51.4,117.919,2211.667,3145.793,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:12110,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,16,,1385.133,1376.525,1385.133,8.339,0.6,7,941.879,-32.0,30.3,123.577,2196.371,3705.081,41943040,,,,,,,,False,,,941.88,279.62,96.3,,1.0,,941.88
lxsession_mmwd.log:12210,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,32,,830.871,820.814,830.871,5.221,0.63,7,526.916,-36.6,50.5,118.109,2260.25,3209.23,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:12310,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,4,,4252.032,4246.518,4252.032,3.325,0.08,7,3767.515,-11.4,9.9,117.346,2208.954,6578.332,41943040,,,,,,,,False,,,3767.52,279.62,96.3,,1.0,,3767.52
lxsession_mmwd.log:12410,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,4,,4247.383,4245.81,4247.383,3.003,0.07,7,3767.515,-11.3,9.9,118.999,2233.503,6599.885,41943040,,,,,,,,False,,,3767.52,279.62,96.3,,1.0,,3767.52
lxsession_mmwd.log:12510,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,4,,4030.169,4028.316,4030.169,1.379,0.03,7,3767.515,-6.5,10.4,121.394,2205.812,6357.375,41943040,,,,,,,,False,,,3767.52,279.62,96.3,,1.0,,3767.52
lxsession_mmwd.log:12610,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,8,,2192.213,2180.289,2192.213,5.791,0.26,7,1883.758,-14.1,19.1,116.041,2217.33,4525.584,41943040,,,,,,,,False,,,1883.76,279.62,96.3,,1.0,,1883.76
lxsession_mmwd.log:12710,lxsession_mmwd.log,38554b4,,False,,mmwd,4096,2048,,4096,2048,0,1,,8,,2120.728,2116.165,2120.728,2.292,0.11,7,1883.758,-11.2,19.8,120.374,2209.099,4450.201,41943040,,,,,,,,False,,,1883.76,279.62,96.3,,1.0,,1883.76
lxsession_mmwd.log:12810,lxsession_mmwd.log,38554b4,,False,,mmwd,512,2048,,512,2048,0,1,,16,,153.655,151.911,153.655,1.066,0.69,7,117.735,-23.4,81.9,76.775,372.333,602.763,12582912,,,,,,,,False,,,117.73,83.89,12.04,,1.0,,117.73
lxsession_mmwd.log:12910,lxsession_mmwd.log,38554b4,,False,,mmwd,512,2048,,512,2048,0,1,,32,,86.18,84.644,86.18,0.731,0.85,7,95.924,11.3,146.0,72.82,333.056,492.056,12582912,,,,,,,,False,,,58.87,83.89,12.04,,1.0,,95.92
lxsession_mmwd.log:13010,lxsession_mmwd.log,38554b4,,False,,mmwd,6144,2048,,6144,2048,0,1,,16,,1773.551,1765.493,1773.551,4.036,0.23,7,1412.818,-20.3,33.1,105.054,3882.439,5761.044,58720256,,,,,,,,False,,,1412.82,391.47,144.45,,1.0,,1412.82
lxsession_mmwd.log:13110,lxsession_mmwd.log,38554b4,,False,,mmwd,6144,2048,,6144,2048,0,1,,32,,1566.665,1557.877,1566.665,3.881,0.25,7,1551.106,-1.0,37.5,142.994,3838.507,5548.166,58720256,,,,,,,,False,,,706.41,391.47,144.45,,1.0,,1551.11
lxsession_mmwd.log:13211,lxsession_mmwd.log,38554b4,,False,,mmwd,6144,2048,,6144,2048,0,1,,32,,1930.053,1916.258,1930.053,6.835,0.35,7,1482.948,-23.2,30.4,142.377,3770.133,5842.563,58720256,,,,,,,,False,,,706.41,391.47,144.45,,1.0,,1482.95
lxsession_mmwd.log:13312,lxsession_mmwd.log,38554b4,,False,,mmwd,6144,2048,,6144,2048,0,1,,32,,1224.864,1217.882,1224.864,4.376,0.36,7,796.131,-35.0,47.9,112.082,3856.859,5193.805,58720256,,,,,,,,False,,,706.41,391.47,144.45,,1.0,,796.13
lxsession_mmwd.log:13412,lxsession_mmwd.log,38554b4,,False,,mmwd,6144,2048,,6144,2048,0,1,,32,,3016.43,3008.016,3016.43,4.986,0.17,7,2169.766,-28.1,19.5,102.321,3735.134,6853.885,58720256,,,,,,,,False,,,706.41,391.47,144.45,,1.0,,2169.77
lxsession_mmwd.log:13513,lxsession_mmwd.log,38554b4,,False,,mmwd,6144,2048,,6144,2048,0,1,,32,,1207.154,1199.487,1207.154,3.561,0.3,7,796.131,-34.0,48.6,141.525,3820.352,5169.031,58720256,,,,,,,,False,,,706.41,391.47,144.45,,1.0,,796.13
lxsession_mmwd.log:13613,lxsession_mmwd.log,38554b4,,False,,mmwd,6144,2048,,6144,2048,0,1,,32,,1227.586,1216.227,1227.586,6.139,0.5,7,796.131,-35.1,47.8,109.199,3852.125,5188.91,58720256,,,,,,,,False,,,706.41,391.47,144.45,,1.0,,796.13
lxsession_mmwd.log:13713,lxsession_mmwd.log,38554b4,,False,,mmwd,768,2048,,768,2048,0,1,,16,,227.304,224.029,227.304,1.415,0.62,7,176.602,-22.3,64.6,90.859,391.129,709.292,14680064,,,,,,,,False,,,176.6,97.87,18.06,,1.0,,176.6
lxsession_mmwd.log:13813,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,16,,2561.343,2557.625,2561.343,2.731,0.11,7,1883.758,-26.5,29.5,180.137,8517.697,11259.177,75497472,,,,,,,,False,,,1883.76,503.32,192.6,,1.0,,1883.76
lxsession_mmwd.log:13913,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,16,,2360.2,2355.353,2360.2,5.379,0.23,7,1883.758,-20.2,32.0,176.416,8505.497,11042.113,75497472,,,,,,,,False,,,1883.76,503.32,192.6,,1.0,,1883.76
lxsession_mmwd.log:14013,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,16,,2596.924,2586.073,2596.924,9.151,0.35,7,1883.758,-27.5,29.1,180.705,8536.967,11314.596,75497472,,,,,,,,False,,,1883.76,503.32,192.6,,1.0,,1883.76
lxsession_mmwd.log:14113,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,32,,2809.581,2765.869,2809.581,20.022,0.71,7,2205.868,-21.5,26.9,170.444,8625.109,11605.134,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,2205.87
lxsession_mmwd.log:14214,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,32,,2600.616,2564.405,2600.616,34.993,1.34,7,2103.632,-19.1,29.0,166.036,8505.471,11272.123,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,2103.63
lxsession_mmwd.log:14315,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,32,,1639.537,1628.902,1639.537,5.627,0.34,7,1073.406,-34.5,46.0,173.091,8520.165,10332.793,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,1073.41
lxsession_mmwd.log:14415,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,32,,4076.75,4039.191,4076.75,13.901,0.34,7,3133.858,-23.1,18.5,174.698,8458.334,12709.782,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,3133.86
lxsession_mmwd.log:14516,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,32,,1613.424,1609.043,1613.424,3.876,0.24,7,1073.406,-33.5,46.8,180.276,8580.611,10374.311,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,1073.41
lxsession_mmwd.log:14616,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,32,,1615.651,1602.935,1615.651,8.365,0.52,7,1073.406,-33.6,46.7,176.035,8556.804,10348.49,75497472,,,,,,,,False,,,941.88,503.32,192.6,,1.0,,1073.41
lxsession_mmwd.log:14716,lxsession_mmwd.log,38554b4,,False,,mmwd,8192,2048,,8192,2048,0,1,,4,,8492.836,8478.075,8492.836,9.27,0.11,7,7535.03,-11.3,8.9,185.337,6067.085,14745.258,75497472,,,,,,,,False,,,7535.03,503.32,192.6,,1.0,,7535.03
lxsession_mmwd.log:14816,lxsession_mmwd.log,38554b4,,False,,mmwd,128,2048,,128,2048,0,1,,2,,37.883,37.843,37.883,0.043,0.11,7,29.434,-22.3,43.2,24.557,137.319,199.759,1638400,,,,,,,,False,,,29.43,10.92,0.38,,1.0,,29.43
lxsession_mmwd.log:14874,lxsession_mmwd.log,38554b4,,False,,mmwd,256,2048,,256,2048,0,1,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
lxsession_mmwd.log:14971,lxsession_mmwd.log,38554b4,,False,,mmwd,2560,2048,,2560,2048,0,1,,32,,597.598,590.835,597.598,4.811,0.8,7,405.849,-32.1,57.0,89.067,2222.305,2908.97,34078720,,,,,,,,False,,,367.92,227.19,75.24,,1.0,,405.85
lxsession_mmwd.log:15071,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,882.76,875.558,882.76,3.953,0.45,7,395.639,-55.2,38.0,113.321,1543.948,2540.029,33554432,,,,,,,,False,,,353.2,223.7,72.23,,1.0,,395.64
lxsession_mmwd.log:15171,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,1,,8261.05,8260.903,8261.05,0.308,0.0,7,7535.03,-8.8,3.6,95.179,998.955,9355.184,29360128,,,,,,,,False,,,7535.03,195.73,48.15,,1.0,,7535.03
lxsession_mmwd.log:15271,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,16,,593.215,587.103,593.215,3.743,0.63,7,470.939,-20.6,49.5,96.918,933.426,1623.559,29360128,,,,,,,,False,,,470.94,195.73,48.15,,1.0,,470.94
lxsession_mmwd.log:15371,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,2,,4142.954,4142.197,4142.954,0.561,0.01,7,3767.515,-9.1,7.1,57.893,863.408,5064.255,29360128,,,,,,,,False,,,3767.52,195.73,48.15,,1.0,,3767.52
lxsession_mmwd.log:15471,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,32,,377.987,373.865,377.987,2.075,0.55,7,306.799,-18.8,77.7,93.767,924.12,1395.874,29360128,,,,,,,,False,,,235.47,195.73,48.15,,1.0,,306.8
lxsession_mmwd.log:15571,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,4,,2015.57,2013.584,2015.57,1.373,0.07,7,1883.758,-6.5,14.6,101.704,931.331,3048.605,29360128,,,,,,,,False,,,1883.76,195.73,48.15,,1.0,,1883.76
lxsession_mmwd.log:15671,lxsession_mmwd.log,38554b4,,False,,mmwd,1024,2048,,1024,2048,0,1,,8,,1099.358,1093.272,1099.358,3.09,0.28,7,941.879,-14.3,26.7,96.091,823.471,2018.92,29360128,,,,,,,,False,,,941.88,195.73,48.15,,1.0,,941.88
lxsession_mmwd.log:15771,lxsession_mmwd.log,38554b4,,False,,mmwd,128,2048,,128,2048,0,1,,32,,138.873,137.017,138.873,1.044,0.75,7,128.353,-7.6,132.1,47.286,286.598,472.757,18350080,,,,,,,,False,,,29.43,122.33,6.02,,1.0,,128.35
lxsession_mmwd.log:15871,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,1,,16513.215,16512.955,16513.215,0.165,0.0,7,15070.061,-8.7,2.5,132.008,2420.355,19065.578,41943040,,,,,,,,False,,,15070.06,279.62,96.3,,1.0,,15070.06
lxsession_mmwd.log:15971,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,1182.664,1175.191,1182.664,3.877,0.33,7,941.879,-20.4,35.5,118.19,2208.303,3509.157,41943040,,,,,,,,False,,,941.88,279.62,96.3,,1.0,,941.88
lxsession_mmwd.log:16071,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,16,,1267.455,1250.577,1267.455,9.857,0.78,7,941.879,-25.7,33.1,144.318,2273.901,3685.674,41943040,,,,,,,,False,,,941.88,279.62,96.3,,1.0,,941.88
lxsession_mmwd.log:16171,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,2,,8278.205,8277.053,8278.205,0.432,0.01,7,7535.03,-9.0,5.1,107.709,2460.342,10846.256,41943040,,,,,,,,False,,,7535.03,279.62,96.3,,1.0,,7535.03
lxsession_mmwd.log:16271,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,775.489,770.575,775.489,2.069,0.27,7,526.916,-32.1,54.1,111.191,2194.88,3081.56,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:16371,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,806.475,798.365,806.475,4.509,0.56,7,526.916,-34.7,52.0,109.871,2225.415,3141.761,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:16471,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,1284.568,1280.472,1284.568,2.866,0.22,7,870.325,-32.2,32.7,128.964,2210.432,3623.964,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,870.33
lxsession_mmwd.log:16572,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,773.157,769.141,773.157,2.01,0.26,7,526.916,-31.8,54.2,116.248,2226.952,3116.357,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:16672,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,32,,791.131,785.888,791.131,4.557,0.58,7,526.916,-33.4,53.0,111.202,2216.759,3119.092,41943040,,,,,,,,False,,,470.94,279.62,96.3,,1.0,,526.92
lxsession_mmwd.log:16772,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,4028.842,4025.263,4028.842,2.347,0.06,7,3767.515,-6.5,10.4,118.721,2206.335,6353.898,41943040,,,,,,,,False,,,3767.52,279.62,96.3,,1.0,,3767.52
lxsession_mmwd.log:16872,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,4,,4107.818,4102.01,4107.818,5.235,0.13,7,3767.515,-8.3,10.2,116.329,2205.193,6429.34,41943040,,,,,,,,False,,,3767.52,279.62,96.3,,1.0,,3767.52
lxsession_mmwd.log:16972,lxsession_mmwd.log,38554b4,,False,,mmwd,2048,2048,,2048,2048,0,1,,8,,2189.863,2184.236,2189.863,4.66,0.21,7,1883.758,-14.0,19.2,115.982,2201.514,4507.359,41943040,,,,,,,,False,,,1883.76,279.62,96.3,,1.0,,1883.76
lxsession_mmwd.log:17072,lxsession_mmwd.log,38554b4,,False,,mmwd,3072,2048,,3072,2048,0,1,,32,,1921.826,1905.378,1921.826,7.52,0.39,7,2109.277,9.8,28.4,149.571,3825.568,5896.965,54525952,,,,,,,,False,,,706.41,363.51,144.45,,1.0,,2109.28
lxsession_mmwd.log:17173,lxsession_mmwd.log,38554b4,,False,,mmwd,3072,2048,,3072,2048,0,1,,32,,1839.993,1828.812,1839.993,5.814,0.32,7,735.643,-60.0,29.6,140.367,3859.354,5839.714,54525952,,,,,,,,False,,,706.41,363.51,144.45,,1.0,,735.64
lxsession_mmwd.log:17273,lxsession_mmwd.log,38554b4,,False,,mmwd,3072,2048,,3072,2048,0,1,,32,,1923.511,1914.276,1923.511,10.315,0.54,7,1422.46,-26.0,28.3,142.366,3825.772,5891.649,54525952,,,,,,,,False,,,706.41,363.51,144.45,,1.0,,1422.46
lxsession_mmwd.log:17374,lxsession_mmwd.log,38554b4,,False,,mmwd,3072,2048,,3072,2048,0,1,,32,,1768.001,1762.227,1768.001,3.128,0.18,7,1490.617,-15.7,30.8,139.533,3831.203,5738.737,54525952,,,,,,,,False,,,706.41,363.51,144.45,,1.0,,1490.62
lxsession_mmwd.log:17475,lxsession_mmwd.log,38554b4,,False,,mmwd,3072,2048,,3072,2048,0,1,,32,,1170.236,1164.715,1170.236,2.801,0.24,7,735.643,-37.1,46.6,152.189,3545.707,4868.132,54525952,,,,,,,,False,,,706.41,363.51,144.45,,1.0,,735.64
